path,noisy_labels_1,noisy_labels_5,noisy_labels_25,noisy_labels_50
train/n02979186/n02979186_469.jpeg,n02979186,n03888257,n02979186,n01440764
train/n02979186/n02979186_5163.jpeg,n02979186,n02979186,n03000684,n02979186
train/n02979186/n02979186_5663.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_2819.jpeg,n02979186,n02979186,n02979186,n02102040
train/n02979186/n02979186_26217.jpeg,n02979186,n03888257,n03417042,n02979186
train/n02979186/n02979186_2516.jpeg,n02979186,n03000684,n03425413,n03417042
train/n02979186/n02979186_11447.jpeg,n02979186,n02979186,n02979186,n01440764
train/n02979186/n02979186_2385.jpeg,n02979186,n02979186,n02979186,n03445777
train/n02979186/n02979186_13613.jpeg,n02979186,n02979186,n02979186,n03425413
train/n02979186/n02979186_4293.jpeg,n02979186,n02979186,n02979186,n03417042
train/n02979186/n02979186_14464.jpeg,n02979186,n02979186,n02979186,n03445777
train/n02979186/n02979186_11407.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_1984.jpeg,n02979186,n02979186,n02979186,n03445777
train/n02979186/n02979186_2383.jpeg,n02979186,n02979186,n02979186,n01440764
train/n02979186/n02979186_1114.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_906.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_10747.jpeg,n02979186,n02979186,n03888257,n03425413
train/n02979186/n02979186_17034.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_2693.jpeg,n02979186,n02979186,n02979186,n03000684
train/n02979186/n02979186_26708.jpeg,n02979186,n02979186,n03394916,n02979186
train/n02979186/n02979186_8919.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_13096.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_2216.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_10864.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_6056.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/ILSVRC2012_val_00042347.jpeg,n02979186,n02979186,n02979186,n03000684
train/n02979186/n02979186_19728.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_16585.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_7149.jpeg,n02979186,n02979186,n02979186,n01440764
train/n02979186/n02979186_8824.jpeg,n02979186,n02979186,n02979186,n03445777
train/n02979186/n02979186_22324.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_15079.jpeg,n02979186,n02979186,n03000684,n03888257
train/n02979186/n02979186_1198.jpeg,n02979186,n02979186,n03425413,n02979186
train/n02979186/n02979186_12705.jpeg,n02979186,n02102040,n02979186,n02979186
train/n02979186/ILSVRC2012_val_00035803.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_13427.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_18289.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_2548.jpeg,n02979186,n02979186,n02979186,n02102040
train/n02979186/n02979186_1504.jpeg,n02979186,n03417042,n02979186,n01440764
train/n02979186/n02979186_25404.jpeg,n02979186,n03417042,n02979186,n03417042
train/n02979186/n02979186_10135.jpeg,n02979186,n02979186,n02979186,n03000684
train/n02979186/n02979186_5396.jpeg,n02979186,n02979186,n03000684,n02979186
train/n02979186/n02979186_966.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/ILSVRC2012_val_00033657.jpeg,n02979186,n02979186,n02979186,n03394916
train/n02979186/n02979186_10097.jpeg,n02979186,n02979186,n02979186,n03888257
train/n02979186/n02979186_14709.jpeg,n02979186,n02979186,n02979186,n01440764
train/n02979186/n02979186_14008.jpeg,n02979186,n02979186,n02979186,n03445777
train/n02979186/n02979186_2717.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_21218.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_15824.jpeg,n02979186,n02979186,n03000684,n02979186
train/n02979186/n02979186_3333.jpeg,n02979186,n02979186,n02979186,n03417042
train/n02979186/n02979186_25278.jpeg,n02979186,n02979186,n03888257,n03425413
train/n02979186/ILSVRC2012_val_00018559.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_9137.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_26319.jpeg,n02979186,n02979186,n03028079,n03394916
train/n02979186/n02979186_5994.jpeg,n02979186,n02979186,n03000684,n01440764
train/n02979186/n02979186_9308.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_16836.jpeg,n02979186,n02979186,n03394916,n02979186
train/n02979186/n02979186_25179.jpeg,n02979186,n02979186,n02102040,n01440764
train/n02979186/n02979186_4476.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_15777.jpeg,n02979186,n02979186,n03000684,n02102040
train/n02979186/n02979186_2105.jpeg,n02979186,n02979186,n02979186,n02102040
train/n02979186/n02979186_14563.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_10713.jpeg,n02979186,n03888257,n02979186,n03394916
train/n02979186/n02979186_6478.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_20108.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_9538.jpeg,n02979186,n02979186,n02979186,n03417042
train/n02979186/n02979186_12137.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_1988.jpeg,n02979186,n02979186,n03445777,n02979186
train/n02979186/n02979186_17754.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_6718.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_3725.jpeg,n02979186,n02979186,n03417042,n03425413
train/n02979186/n02979186_3119.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_3778.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_10933.jpeg,n02979186,n02979186,n02979186,n03394916
train/n02979186/n02979186_5638.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_13463.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_20355.jpeg,n02979186,n01440764,n03888257,n03028079
train/n02979186/n02979186_10117.jpeg,n02979186,n03028079,n02979186,n03028079
train/n02979186/n02979186_22076.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_11243.jpeg,n02979186,n02979186,n03425413,n02979186
train/n02979186/n02979186_14237.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_16545.jpeg,n02979186,n02979186,n03888257,n03028079
train/n02979186/n02979186_5556.jpeg,n02979186,n02979186,n02979186,n03888257
train/n02979186/n02979186_9756.jpeg,n02979186,n02979186,n03394916,n03000684
train/n02979186/n02979186_2029.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_13415.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_3014.jpeg,n02979186,n02979186,n02979186,n03445777
train/n02979186/n02979186_11016.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_1769.jpeg,n02979186,n02979186,n02979186,n03425413
train/n02979186/n02979186_13637.jpeg,n02979186,n02979186,n02979186,n03445777
train/n02979186/n02979186_1469.jpeg,n02979186,n02979186,n02979186,n03417042
train/n02979186/n02979186_16417.jpeg,n02979186,n03425413,n02979186,n03445777
train/n02979186/n02979186_20038.jpeg,n02979186,n02979186,n02979186,n03028079
train/n02979186/n02979186_24154.jpeg,n02979186,n02979186,n02979186,n03394916
train/n02979186/n02979186_9643.jpeg,n02979186,n02979186,n02979186,n02102040
train/n02979186/n02979186_20577.jpeg,n02979186,n02979186,n01440764,n03888257
train/n02979186/n02979186_11859.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_9415.jpeg,n02979186,n02979186,n03888257,n03425413
train/n02979186/ILSVRC2012_val_00044373.jpeg,n02979186,n02979186,n03394916,n02979186
train/n02979186/n02979186_2807.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_26475.jpeg,n02979186,n02979186,n03394916,n03417042
train/n02979186/n02979186_4265.jpeg,n02979186,n02979186,n02979186,n03417042
train/n02979186/n02979186_22575.jpeg,n02979186,n02979186,n03000684,n02979186
train/n02979186/n02979186_5947.jpeg,n02979186,n02979186,n02979186,n03425413
train/n02979186/n02979186_1299.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_733.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_893.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_8025.jpeg,n02979186,n02979186,n02979186,n03425413
train/n02979186/n02979186_78.jpeg,n02979186,n02979186,n03888257,n02979186
train/n02979186/n02979186_83.jpeg,n02979186,n02979186,n02979186,n03000684
train/n02979186/n02979186_15127.jpeg,n03394916,n02979186,n02979186,n01440764
train/n02979186/n02979186_8889.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_14015.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_13545.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_10364.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_2226.jpeg,n02979186,n02979186,n01440764,n02979186
train/n02979186/n02979186_12198.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_13588.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_24124.jpeg,n02979186,n02979186,n02979186,n03417042
train/n02979186/n02979186_1225.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_15639.jpeg,n02979186,n03000684,n02979186,n03888257
train/n02979186/n02979186_16437.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_237.jpeg,n02979186,n02979186,n02979186,n03417042
train/n02979186/n02979186_5378.jpeg,n02979186,n02979186,n02979186,n03028079
train/n02979186/n02979186_758.jpeg,n02979186,n03445777,n03445777,n01440764
train/n02979186/n02979186_495.jpeg,n02979186,n02979186,n02979186,n03445777
train/n02979186/n02979186_14644.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_10263.jpeg,n02979186,n02979186,n03445777,n02979186
train/n02979186/n02979186_2338.jpeg,n02979186,n02979186,n02979186,n03445777
train/n02979186/n02979186_23104.jpeg,n02979186,n02979186,n02979186,n03000684
train/n02979186/n02979186_14953.jpeg,n02979186,n02979186,n02102040,n01440764
train/n02979186/n02979186_10798.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_11883.jpeg,n02979186,n02979186,n02979186,n03394916
train/n02979186/n02979186_12173.jpeg,n02979186,n02979186,n02979186,n03888257
train/n02979186/n02979186_25357.jpeg,n02979186,n02979186,n02979186,n03445777
train/n02979186/n02979186_18288.jpeg,n02979186,n02979186,n02979186,n03000684
train/n02979186/n02979186_13346.jpeg,n02102040,n02979186,n02979186,n03888257
train/n02979186/n02979186_10749.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_12694.jpeg,n02979186,n02979186,n02979186,n03425413
train/n02979186/n02979186_14857.jpeg,n02979186,n02979186,n02979186,n01440764
train/n02979186/n02979186_12898.jpeg,n02979186,n02979186,n02979186,n03028079
train/n02979186/n02979186_4279.jpeg,n02979186,n02979186,n02979186,n03417042
train/n02979186/n02979186_24434.jpeg,n02979186,n02979186,n02979186,n03888257
train/n02979186/n02979186_20745.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_15703.jpeg,n02979186,n02979186,n03417042,n03888257
train/n02979186/n02979186_10179.jpeg,n02979186,n02979186,n03394916,n02102040
train/n02979186/n02979186_26879.jpeg,n02979186,n02979186,n02979186,n02102040
train/n02979186/n02979186_2147.jpeg,n02979186,n02979186,n03028079,n03000684
train/n02979186/n02979186_19683.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_97.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_205.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_14878.jpeg,n02979186,n02979186,n02979186,n03425413
train/n02979186/n02979186_1744.jpeg,n02979186,n02979186,n03000684,n03445777
train/n02979186/n02979186_8254.jpeg,n02979186,n02979186,n02979186,n03394916
train/n02979186/n02979186_3306.jpeg,n02979186,n02979186,n03888257,n03000684
train/n02979186/n02979186_3238.jpeg,n02979186,n02979186,n02979186,n01440764
train/n02979186/n02979186_17396.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_19433.jpeg,n02979186,n02979186,n02979186,n03417042
train/n02979186/n02979186_228.jpeg,n02979186,n02979186,n03394916,n03425413
train/n02979186/n02979186_24084.jpeg,n02979186,n02979186,n03000684,n02979186
train/n02979186/n02979186_3924.jpeg,n02979186,n02979186,n03445777,n02979186
train/n02979186/n02979186_23309.jpeg,n02979186,n02979186,n02979186,n02102040
train/n02979186/n02979186_745.jpeg,n02979186,n02979186,n02979186,n03394916
train/n02979186/n02979186_8297.jpeg,n02979186,n02979186,n03394916,n02979186
train/n02979186/n02979186_268.jpeg,n02979186,n02979186,n03888257,n03000684
train/n02979186/n02979186_12375.jpeg,n02979186,n03445777,n02979186,n02979186
train/n02979186/n02979186_23274.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_27427.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_3429.jpeg,n02979186,n02979186,n03028079,n02979186
train/n02979186/n02979186_22016.jpeg,n02979186,n02979186,n01440764,n01440764
train/n02979186/n02979186_7437.jpeg,n02979186,n02979186,n03394916,n02979186
train/n02979186/n02979186_948.jpeg,n02979186,n02979186,n02979186,n03028079
train/n02979186/n02979186_1288.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_323.jpeg,n02979186,n02979186,n02979186,n02102040
train/n02979186/n02979186_12274.jpeg,n02979186,n02979186,n03394916,n03394916
train/n02979186/n02979186_19208.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_15298.jpeg,n02979186,n02979186,n03394916,n01440764
train/n02979186/n02979186_10013.jpeg,n02979186,n03425413,n02979186,n02979186
train/n02979186/n02979186_25217.jpeg,n02979186,n02979186,n02979186,n03417042
train/n02979186/n02979186_15599.jpeg,n02979186,n02979186,n02979186,n03394916
train/n02979186/n02979186_3625.jpeg,n02979186,n02979186,n02102040,n02979186
train/n02979186/n02979186_20898.jpeg,n02979186,n02979186,n02979186,n03394916
train/n02979186/n02979186_17826.jpeg,n02979186,n02979186,n02979186,n03888257
train/n02979186/n02979186_11864.jpeg,n02979186,n02979186,n02979186,n01440764
train/n02979186/n02979186_26456.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_8558.jpeg,n02979186,n02979186,n02979186,n03028079
train/n02979186/n02979186_26976.jpeg,n02979186,n02979186,n03425413,n02979186
train/n02979186/n02979186_5043.jpeg,n02979186,n03445777,n02979186,n03445777
train/n02979186/n02979186_8816.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_10349.jpeg,n02979186,n02979186,n02979186,n03425413
train/n02979186/n02979186_20496.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_17453.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_13377.jpeg,n02979186,n02979186,n02979186,n03425413
train/n02979186/n02979186_7354.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_1897.jpeg,n02979186,n02979186,n03000684,n02979186
train/n02979186/n02979186_1043.jpeg,n02979186,n02979186,n02979186,n03000684
train/n02979186/n02979186_3968.jpeg,n02979186,n02979186,n03417042,n02979186
train/n02979186/ILSVRC2012_val_00042648.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_6314.jpeg,n02979186,n02979186,n03028079,n02979186
train/n02979186/n02979186_11954.jpeg,n02979186,n02979186,n02979186,n03445777
train/n02979186/n02979186_1516.jpeg,n02979186,n02979186,n02979186,n03028079
train/n02979186/n02979186_11918.jpeg,n02979186,n02979186,n03888257,n03445777
train/n02979186/n02979186_25396.jpeg,n02979186,n02979186,n01440764,n03445777
train/n02979186/n02979186_22884.jpeg,n02979186,n02979186,n03445777,n03888257
train/n02979186/n02979186_3127.jpeg,n02979186,n02979186,n02979186,n03000684
train/n02979186/n02979186_6989.jpeg,n02979186,n02979186,n02979186,n03000684
train/n02979186/n02979186_2938.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_3397.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_2889.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_27736.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_15323.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/ILSVRC2012_val_00048478.jpeg,n02979186,n02979186,n02979186,n03394916
train/n02979186/n02979186_1196.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_10877.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_2839.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_19413.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_19806.jpeg,n02979186,n02979186,n02979186,n03394916
train/n02979186/n02979186_1719.jpeg,n02979186,n02979186,n02979186,n03394916
train/n02979186/n02979186_198.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_26067.jpeg,n02979186,n02979186,n03028079,n03445777
train/n02979186/n02979186_14116.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_4447.jpeg,n02979186,n02979186,n02979186,n03028079
train/n02979186/n02979186_3349.jpeg,n02979186,n02979186,n02979186,n03394916
train/n02979186/n02979186_11534.jpeg,n02979186,n02979186,n02979186,n03445777
train/n02979186/n02979186_13513.jpeg,n02979186,n03394916,n02979186,n03445777
train/n02979186/n02979186_23219.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_13404.jpeg,n02979186,n02979186,n03028079,n03394916
train/n02979186/n02979186_1467.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_606.jpeg,n02979186,n02979186,n02979186,n03888257
train/n02979186/n02979186_20619.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_3927.jpeg,n02979186,n02979186,n02979186,n02979186
train/n02979186/n02979186_9456.jpeg,n02979186,n02979186,n02979186,n02979186
